name,local_filename,image_url,status,file_url,license,license_url,artist,credit,usage_terms,commons_file_title
Ibrahim Zadran,ibrahim_zadran.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Ibrahim_Zadran.jpg/500px-Ibrahim_Zadran.jpg,missing_on_commons,,,,,File:500px-Ibrahim_Zadran.jpg
Rashid Khan,rashid_khan.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/71/Rashid_Khan.jpg/500px-Rashid_Khan.jpg,missing_on_commons,,,,,File:500px-Rashid_Khan.jpg
Fazalhaq Farooqi,fazalhaq_farooqi.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/Fazalhaq_Farooqi.jpg/500px-Fazalhaq_Farooqi.jpg,missing_on_commons,,,,,File:500px-Fazalhaq_Farooqi.jpg
Alex Hales,alex_hales.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/Alex_Hales_2.JPG/500px-Alex_Hales_2.JPG,missing_on_commons,,,,,File:500px-Alex_Hales_2.JPG
Dawid Malan,dawid_malan.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/3_03_Malan_continues_%28cropped%29.jpg/500px-3_03_Malan_continues_%28cropped%29.jpg,missing_on_commons,,,,,File:500px-3_03_Malan_continues_(cropped).jpg
Ben Stokes,ben_stokes.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3e/BEN_STOKES_%2811704837023%29_%28cropped%29.jpg/500px-BEN_STOKES_%2811704837023%29_%28cropped%29.jpg,missing_on_commons,,,,,File:500px-BEN_STOKES_(11704837023)_(cropped).jpg
Harry Brook,harry_brook.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/03/2_31_A_fine_century_Harry_Brook.jpg/500px-2_31_A_fine_century_Harry_Brook.jpg,missing_on_commons,,,,,File:500px-2_31_A_fine_century_Harry_Brook.jpg
Moeen Ali,moeen_ali.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d1/2018.01.06.17.47.32-Moeen_Ali_%2838876905344%29_%28cropped%29.jpg/500px-2018.01.06.17.47.32-Moeen_Ali_%2838876905344%29_%28cropped%29.jpg,missing_on_commons,,,,,File:500px-2018.01.06.17.47.32-Moeen_Ali_(38876905344)_(cropped).jpg
Chris Woakes,chris_woakes.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/Chris_Woakes_2022.jpg/500px-Chris_Woakes_2022.jpg,missing_on_commons,,,,,File:500px-Chris_Woakes_2022.jpg
Sam Curran,sam_curran.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1b/The_Prime_Minister_welcomes_the_World_Cup_winning_cricketers_%2852764650104%29_-_Sam_Curran_%28cropped%29.jpg/400px-The_Prime_Minister_welcomes_the_World_Cup_winning_cricketers_%2852764650104%29_-_Sam_Curran_%28cropped%29.jpg,missing_on_commons,,,,,File:400px-The_Prime_Minister_welcomes_the_World_Cup_winning_cricketers_(52764650104)_-_Sam_Curran_(cropped).jpg
Adil Rashid,adil_rashid.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/1_13_Adil_Rashid_%28cropped%29.jpg/500px-1_13_Adil_Rashid_%28cropped%29.jpg,missing_on_commons,,,,,File:500px-1_13_Adil_Rashid_(cropped).jpg
Mohammad Nabi,mohammad_nabi.jpg,https://upload.wikimedia.org/wikipedia/commons/4/49/Mohammad_Nabi-Australia.jpg,ok,https://upload.wikimedia.org/wikipedia/commons/4/49/Mohammad_Nabi-Australia.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"<a href=""//commons.wikimedia.org/wiki/User:K_Popal"" title=""User:K Popal"">K Popal</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",Creative Commons Attribution-Share Alike 3.0,File:Mohammad_Nabi-Australia.jpg
Muhammad Waseem,muhammad_waseem.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a9/M.Waseem.jpg/500px-M.Waseem.jpg,missing_on_commons,,,,,File:500px-M.Waseem.jpg
Junaid Siddique,junaid_siddique.jpg,https://upload.wikimedia.org/wikipedia/commons/5/50/Junaid_Siddique_training%2C_23_January%2C_2009%2C_Dhaka_SBNS.jpg,ok,https://upload.wikimedia.org/wikipedia/commons/5/50/Junaid_Siddique_training%2C_23_January%2C_2009%2C_Dhaka_SBNS.jpg,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,"<a href=""https://en.wikipedia.org/wiki/User:TawsifSalam"" class=""extiw"" title=""wikipedia:User:TawsifSalam"">Mohammed Tawsif Salam</a>","<span class=""int-own-work"" lang=""en"">Own work</span>",Creative Commons Attribution-Share Alike 3.0,"File:Junaid_Siddique_training,_23_January,_2009,_Dhaka_SBNS.jpg"
Bas de Leede,bas_de_leede.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/1_02_Bas_de_Leede.jpg/500px-1_02_Bas_de_Leede.jpg,missing_on_commons,,,,,File:500px-1_02_Bas_de_Leede.jpg
Colin Ackermann,colin_ackermann.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/Colin_Ackermann.jpg/500px-Colin_Ackermann.jpg,missing_on_commons,,,,,File:500px-Colin_Ackermann.jpg
Roelof van der Merwe,roelof_van_der_merwe.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Roelof_van_der_Merwe.jpg/500px-Roelof_van_der_Merwe.jpg,missing_on_commons,,,,,File:500px-Roelof_van_der_Merwe.jpg
Kyle Mayers,kyle_mayers.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Kyle_Mayers_batting_at_Perth_Stadium%2C_First_Test_Australia_versus_West_Indies%2C_2_December_2022_08.jpg/500px-Kyle_Mayers_batting_at_Perth_Stadium%2C_First_Test_Australia_versus_West_Indies%2C_2_December_2022_08.jpg,missing_on_commons,,,,,"File:500px-Kyle_Mayers_batting_at_Perth_Stadium,_First_Test_Australia_versus_West_Indies,_2_December_2022_08.jpg"
Jason Holder,jason_holder.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/de/Jason_Holder.jpg/500px-Jason_Holder.jpg,missing_on_commons,,,,,File:500px-Jason_Holder.jpg
Shan Masood,shan_masood.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2d/Shan_Masood_Captain.jpg/500px-Shan_Masood_Captain.jpg,missing_on_commons,,,,,File:500px-Shan_Masood_Captain.jpg
Shadab Khan,shadab_khan.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/ba/Shadab_Khan.png/400px-Shadab_Khan.png,missing_on_commons,,,,,File:400px-Shadab_Khan.png
Shaheen Shah Afridi,shaheen_shah_afridi.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/78/Shaheen_Afridi_%282%29.jpg/500px-Shaheen_Afridi_%282%29.jpg,missing_on_commons,,,,,File:500px-Shaheen_Afridi_(2).jpg
Haris Rauf,haris_rauf.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/Haris-Rauf.png/500px-Haris-Rauf.png,missing_on_commons,,,,,File:500px-Haris-Rauf.png
KL Rahul,kl_rahul.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/LOKESH_RAHUL_%2815573141953%29.jpg/500px-LOKESH_RAHUL_%2815573141953%29.jpg,missing_on_commons,,,,,File:500px-LOKESH_RAHUL_(15573141953).jpg
Virat Kohli,virat_kohli.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9b/Virat_Kohli_in_PMO_New_Delhi.jpg/500px-Virat_Kohli_in_PMO_New_Delhi.jpg,missing_on_commons,,,,,File:500px-Virat_Kohli_in_PMO_New_Delhi.jpg
Suryakumar Yadav,suryakumar_yadav.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b7/Suryakumar_Yadav_in_PMO_New_Delhi.jpg/500px-Suryakumar_Yadav_in_PMO_New_Delhi.jpg,missing_on_commons,,,,,File:500px-Suryakumar_Yadav_in_PMO_New_Delhi.jpg
Axar Patel,axar_patel.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Axar_Patel_in_PMO_New_Delhi.jpg/400px-Axar_Patel_in_PMO_New_Delhi.jpg,missing_on_commons,,,,,File:400px-Axar_Patel_in_PMO_New_Delhi.jpg
Hardik Pandya,hardik_pandya.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Hardik_Pandya_in_PMO_New_Delhi.jpg/500px-Hardik_Pandya_in_PMO_New_Delhi.jpg,missing_on_commons,,,,,File:500px-Hardik_Pandya_in_PMO_New_Delhi.jpg
Ravichandran Ashwin,ravichandran_ashwin.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/The_Minister_of_State_for_Youth_Affairs_and_Sports_%28Independent_Charge%29%2C_Shri_Sarbananda_Sonowal_conferring_the_Arjuna_Award_on_cricketer_Ravichandran_Ashwin%2C_in_New_Delhi_on_July_31%2C_2015_cropped.jpg/500px-thumbnail.jpg,missing_on_commons,,,,,File:500px-thumbnail.jpg
Bhuvneshwar Kumar,bhuvneshwar_kumar.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5e/VRP90107.jpg/500px-VRP90107.jpg,missing_on_commons,,,,,File:500px-VRP90107.jpg
Arshdeep Singh,arshdeep_singh.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/36/Prime_Minister_Of_Bharat_Shri_Narendra_Damodardas_Modi_with_Arshdeep_Singh_Family_%28Cropped%29.jpg/500px-Prime_Minister_Of_Bharat_Shri_Narendra_Damodardas_Modi_with_Arshdeep_Singh_Family_%28Cropped%29.jpg,missing_on_commons,,,,,File:500px-Prime_Minister_Of_Bharat_Shri_Narendra_Damodardas_Modi_with_Arshdeep_Singh_Family_(Cropped).jpg
Mohammed Shami,mohammed_shami.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/01/Mohammed_Shami_Arjuna_Award_%28cropped%29.jpg/500px-Mohammed_Shami_Arjuna_Award_%28cropped%29.jpg,missing_on_commons,,,,,File:500px-Mohammed_Shami_Arjuna_Award_(cropped).jpg
Naseem Shah,naseem_shah.jpg,https://upload.wikimedia.org/wikipedia/commons/c/c3/Naseem-Shah_%28cropped%29.png,ok,https://upload.wikimedia.org/wikipedia/commons/c/c3/Naseem-Shah_%28cropped%29.png,CC BY 3.0,https://creativecommons.org/licenses/by/3.0,"<a href=""https://en.wikipedia.org/wiki/BBC_Urdu"" class=""extiw"" title=""en:BBC Urdu"">BBC Urdu</a>","<a rel=""nofollow"" class=""external text"" href=""https://m.youtube.com/watch?v=ne6FYxfG6hc"">BBC Urdu on YouTube</a>",Creative Commons Attribution 3.0,File:Naseem-Shah_(cropped).png
Najmul Hossain Shanto,najmul_hossain_shanto.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/75/Najmul_Hossain_Shanto.jpg/500px-Najmul_Hossain_Shanto.jpg,missing_on_commons,,,,,File:500px-Najmul_Hossain_Shanto.jpg
Soumya Sarkar,soumya_sarkar.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ab/Soumya_Sarkar_%281%29_%28cropped%29.jpg/500px-Soumya_Sarkar_%281%29_%28cropped%29.jpg,missing_on_commons,,,,,File:500px-Soumya_Sarkar_(1)_(cropped).jpg
Litton Das,litton_das.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Liton_Das_%283%29_%28cropped%29.jpg/500px-Liton_Das_%283%29_%28cropped%29.jpg,missing_on_commons,,,,,File:500px-Liton_Das_(3)_(cropped).jpg
Mosaddek Hossain,mosaddek_hossain.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Mosaddek_Hossain_Saikat_%282%29_%28cropped%29.jpg/500px-Mosaddek_Hossain_Saikat_%282%29_%28cropped%29.jpg,missing_on_commons,,,,,File:500px-Mosaddek_Hossain_Saikat_(2)_(cropped).jpg
Taskin Ahmed,taskin_ahmed.jpg,https://upload.wikimedia.org/wikipedia/commons/4/43/Taskin_Ahmed_in_2024_%28cropped%29.jpg,ok,https://upload.wikimedia.org/wikipedia/commons/4/43/Taskin_Ahmed_in_2024_%28cropped%29.jpg,Public domain,,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Press_Information_Department"" class=""extiw"" title=""w:en:Press Information Department""><span title=""A department of the Bangladesh government"">Press Information Department</span></a>
</bdi>","<a rel=""nofollow"" class=""external text"" href=""https://pressinform.gov.bd/sites/default/files/files/pressinform.portal.gov.bd/daily_photo/297b02ad_1261_41c7_bf74_62a8f715ad58/2024-09-12-10-39-66820e0a278f73222e928560bde67a3f.jpg"">pressinform.gov.bd</a> (<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/*/https://pressinform.gov.bd/sites/default/files/files/pressinform.portal.gov.bd/daily_photo/297b02ad_1261_41c7_bf74_62a8f715ad58/2024-09-12-10-39-66820e0a278f73222e928560bde67a3f.jpg"">archive</a>)",Public domain,File:Taskin_Ahmed_in_2024_(cropped).jpg
Shakib Al Hasan,shakib_al_hasan.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Shakib_Al_Hasan_%284%29_%28cropped%29.jpg/500px-Shakib_Al_Hasan_%284%29_%28cropped%29.jpg,missing_on_commons,,,,,File:500px-Shakib_Al_Hasan_(4)_(cropped).jpg
Mustafizur Rahman,mustafizur_rahman.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Mustafizur_Rahman_%284%29_%28cropped%29.jpg/500px-Mustafizur_Rahman_%284%29_%28cropped%29.jpg,missing_on_commons,,,,,File:500px-Mustafizur_Rahman_(4)_(cropped).jpg
Fionn Hand,fionn_hand.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2c/Fionn_Hand_2022.jpg/500px-Fionn_Hand_2022.jpg,missing_on_commons,,,,,File:500px-Fionn_Hand_2022.jpg
Shamarh Brooks,shamarh_brooks.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ed/Shamarh_Brooks_batting_at_Perth_Stadium%2C_First_Test_Australia_versus_West_Indies%2C_2_December_2022_10.jpg/500px-Shamarh_Brooks_batting_at_Perth_Stadium%2C_First_Test_Australia_versus_West_Indies%2C_2_December_2022_10.jpg,missing_on_commons,,,,,"File:500px-Shamarh_Brooks_batting_at_Perth_Stadium,_First_Test_Australia_versus_West_Indies,_2_December_2022_10.jpg"
Mark Watt,mark_watt.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/1_68_Mark_Watt.jpg/500px-1_68_Mark_Watt.jpg,missing_on_commons,,,,,File:500px-1_68_Mark_Watt.jpg
Brad Wheal,brad_wheal.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/1_19_Brad_Wheal.jpg/500px-1_19_Brad_Wheal.jpg,missing_on_commons,,,,,File:500px-1_19_Brad_Wheal.jpg
Josh Davey,josh_davey.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4a/1_58_Josh_Davey.jpg/500px-1_58_Josh_Davey.jpg,missing_on_commons,,,,,File:500px-1_58_Josh_Davey.jpg
Kagiso Rabada,kagiso_rabada.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/08/Rabada.jpg/500px-Rabada.jpg,missing_on_commons,,,,,File:500px-Rabada.jpg
Wayne Parnell,wayne_parnell.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/WAYNE_PARNELL_%2815520474620%29.jpg/500px-WAYNE_PARNELL_%2815520474620%29.jpg,missing_on_commons,,,,,File:500px-WAYNE_PARNELL_(15520474620).jpg
Lungi Ngidi,lungi_ngidi.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/Lungi_Ngidi.jpg/500px-Lungi_Ngidi.jpg,missing_on_commons,,,,,File:500px-Lungi_Ngidi.jpg
Keshav Maharaj,keshav_maharaj.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fa/New_face_6-_Keshav_Maharaj.jpg/500px-New_face_6-_Keshav_Maharaj.jpg,missing_on_commons,,,,,File:500px-New_face_6-_Keshav_Maharaj.jpg
Timm van der Gugten,timm_van_der_gugten.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/42/4_08_Timm_van_der_Gugten.jpg/500px-4_08_Timm_van_der_Gugten.jpg,missing_on_commons,,,,,File:500px-4_08_Timm_van_der_Gugten.jpg
Adam Zampa,adam_zampa.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Adam_Zampa_2023.jpg/500px-Adam_Zampa_2023.jpg,missing_on_commons,,,,,File:500px-Adam_Zampa_2023.jpg
Trent Boult,trent_boult.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/23/2018.02.03.22.23.14-AUSvNZL_T20_AUS_innings%2C_SCG_%2839533156665%29.jpg/500px-2018.02.03.22.23.14-AUSvNZL_T20_AUS_innings%2C_SCG_%2839533156665%29.jpg,missing_on_commons,,,,,"File:500px-2018.02.03.22.23.14-AUSvNZL_T20_AUS_innings,_SCG_(39533156665).jpg"
Tim Southee,tim_southee.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a5/Tim_Southee_ONZM_%28cropped%29.jpg/500px-Tim_Southee_ONZM_%28cropped%29.jpg,missing_on_commons,,,,,File:500px-Tim_Southee_ONZM_(cropped).jpg
Lockie Ferguson,lockie_ferguson.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Lockie_Ferguson.jpg/500px-Lockie_Ferguson.jpg,missing_on_commons,,,,,File:500px-Lockie_Ferguson.jpg
Ish Sodhi,ish_sodhi.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/52/2018.02.03.20.52.20-AUSvNZL_T20_NZL_innings%2C_SCG_%2838618201470%29_%28Sodhi_cropped%29.jpg/500px-2018.02.03.20.52.20-AUSvNZL_T20_NZL_innings%2C_SCG_%2838618201470%29_%28Sodhi_cropped%29.jpg,missing_on_commons,,,,,"File:500px-2018.02.03.20.52.20-AUSvNZL_T20_NZL_innings,_SCG_(38618201470)_(Sodhi_cropped).jpg"
Shoriful Islam,shoriful_islam.jpg,https://upload.wikimedia.org/wikipedia/commons/8/83/Shoriful_Islam%2C_2024_%28cropped%29.jpg,ok,https://upload.wikimedia.org/wikipedia/commons/8/83/Shoriful_Islam%2C_2024_%28cropped%29.jpg,Public domain,,"<bdi><a href=""https://en.wikipedia.org/wiki/en:Press_Information_Department"" class=""extiw"" title=""w:en:Press Information Department""><span title=""A department of the Bangladesh government"">Press Information Department</span></a>
</bdi>","<a rel=""nofollow"" class=""external text"" href=""https://pressinform.gov.bd/sites/default/files/files/pressinform.portal.gov.bd/daily_photo/33d282d7_e16a_4c3f_b601_6dc455f42085/2024-09-12-10-38-c175d97719aba9f3c4ee0dc535871ab1.jpg"">pressinform.gov.bd</a> (<a rel=""nofollow"" class=""external text"" href=""https://web.archive.org/web/*/https://pressinform.gov.bd/sites/default/files/files/pressinform.portal.gov.bd/daily_photo/33d282d7_e16a_4c3f_b601_6dc455f42085/2024-09-12-10-38-c175d97719aba9f3c4ee0dc535871ab1.jpg"">archive</a>)",Public domain,"File:Shoriful_Islam,_2024_(cropped).jpg"
Kasun Rajitha,kasun_rajitha.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/1_11_Rajitha_mugshot.jpg/500px-1_11_Rajitha_mugshot.jpg,missing_on_commons,,,,,File:500px-1_11_Rajitha_mugshot.jpg
Rilee Rossouw,rilee_rossouw.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/RILEE_ROSSOUW_%2815706681502%29.jpg/500px-RILEE_ROSSOUW_%2815706681502%29.jpg,missing_on_commons,,,,,File:500px-RILEE_ROSSOUW_(15706681502).jpg
Aiden Markram,aiden_markram.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ca/Aiden_Markram_%28cropped%29.jpg/500px-Aiden_Markram_%28cropped%29.jpg,missing_on_commons,,,,,File:500px-Aiden_Markram_(cropped).jpg
Nasum Ahmed,nasum_ahmed.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/0/00/Nasum_Ahmed_on_2022.png/400px-Nasum_Ahmed_on_2022.png,missing_on_commons,,,,,File:400px-Nasum_Ahmed_on_2022.png
Cameron Green,cameron_green.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b4/Cameron_Green_fielding_Boxing_Day_2022_%28cropped%29.jpg/500px-Cameron_Green_fielding_Boxing_Day_2022_%28cropped%29.jpg,missing_on_commons,,,,,File:500px-Cameron_Green_fielding_Boxing_Day_2022_(cropped).jpg
Kane Richardson,kane_richardson.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/2018.02.03.19.21.13-AUSvNZL_T20_NZL_innings%2C_SCG-0002_%2840429045331%29_%28cropped%29.jpg/400px-2018.02.03.19.21.13-AUSvNZL_T20_NZL_innings%2C_SCG-0002_%2840429045331%29_%28cropped%29.jpg,missing_on_commons,,,,,"File:400px-2018.02.03.19.21.13-AUSvNZL_T20_NZL_innings,_SCG-0002_(40429045331)_(cropped).jpg"
Gulbadin Naib,gulbadin_naib.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fc/Gulbadin_Naib.jpg/500px-Gulbadin_Naib.jpg,missing_on_commons,,,,,File:500px-Gulbadin_Naib.jpg
Phil Salt,phil_salt.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4b/2_02_Phil_Salt.jpg/500px-2_02_Phil_Salt.jpg,missing_on_commons,,,,,File:500px-2_02_Phil_Salt.jpg
